,,Pais,level_1,date,/m/06k1r,isPartial,log,cycle,trend
CO,759,CO,123,2020-04-01,45.0,False,3.8066624897703196,-0.2852487547124607,4.09191124448278
CO,760,CO,124,2020-05-01,52.0,False,3.9512437185814275,-0.133590098397947,4.0848338169793745
CO,761,CO,125,2020-06-01,64.0,False,4.1588830833596715,0.07319072950531602,4.0856923538543555
CO,762,CO,126,2020-07-01,60.0,False,4.0943445622221,0.0035252838114887552,4.090819278410612
CO,763,CO,127,2020-08-01,65.0,False,4.174387269895637,0.0766204104528514,4.097766859442785
CO,764,CO,128,2020-09-01,64.0,False,4.1588830833596715,0.05473696288396024,4.104146120475711
CO,765,CO,129,2020-10-01,67.0,False,4.204692619390966,0.09584752751585768,4.108845091875108
CO,766,CO,130,2020-11-01,58.0,False,4.060443010546419,-0.05122107617501026,4.111664086721429
CO,767,CO,131,2020-12-01,55.0,False,4.007333185232471,-0.10666769165459034,4.1140008768870615
CO,768,CO,132,2021-01-01,64.0,False,4.1588830833596715,0.042483533718196576,4.116399549641475
CO,769,CO,133,2021-02-01,75.0,False,4.31748811353631,0.19986171614308024,4.11762639739323
CO,770,CO,134,2021-03-01,56.0,False,4.02535169073515,-0.09180408071104296,4.117155771446193
CO,771,CO,135,2021-04-01,57.0,False,4.04305126783455,-0.07474178387205921,4.1177930517066095
CO,772,CO,136,2021-05-01,58.0,False,4.060443010546419,-0.06037053952245852,4.120813550068878
CO,773,CO,137,2021-06-01,62.0,False,4.127134385045092,0.0008875030155648389,4.126246882029527
CO,774,CO,138,2021-07-01,61.0,False,4.110873864173311,-0.022242623253069915,4.133116487426381
CO,775,CO,139,2021-08-01,67.0,False,4.204692619390966,0.06423202157677643,4.140460597814189
CO,776,CO,140,2021-09-01,66.0,False,4.189654742026425,0.04270800766627758,4.146946734360148
CO,777,CO,141,2021-10-01,64.0,False,4.1588830833596715,0.006570131435268856,4.152312951924403
CO,778,CO,142,2021-11-01,62.0,False,4.127134385045092,-0.029874720449778458,4.15700910549487
CO,779,CO,143,2021-12-01,55.0,False,4.007333185232471,-0.1542613670175852,4.161594552250056
CO,780,CO,144,2022-01-01,72.0,False,4.276666119016055,0.11053538165508581,4.1661307373609695
CO,781,CO,145,2022-02-01,69.0,False,4.23410650459726,0.06599842138226641,4.168108083214993
CO,782,CO,146,2022-03-01,66.0,False,4.189654742026425,0.022795473465999194,4.166859268560426
CO,783,CO,147,2022-04-01,67.0,False,4.204692619390966,0.041875673555698434,4.162816945835267
CO,784,CO,148,2022-05-01,60.0,False,4.0943445622221,-0.06244912981318418,4.156793692035285
CO,785,CO,149,2022-06-01,60.0,False,4.0943445622221,-0.05595544982673761,4.150300012048838
CO,786,CO,150,2022-07-01,67.0,False,4.204692619390966,0.060887027456897336,4.143805591934068
CO,787,CO,151,2022-08-01,70.0,False,4.248495242049359,0.11164771513068938,4.13684752691867
CO,788,CO,152,2022-09-01,61.0,False,4.110873864173311,-0.019103831847974817,4.129977696021286
CO,789,CO,153,2022-10-01,56.0,False,4.02535169073515,-0.10025708277759193,4.125608773512742
CO,790,CO,154,2022-11-01,58.0,False,4.060443010546419,-0.06539202591997739,4.1258350364663965
CO,791,CO,155,2022-12-01,53.0,False,3.970291913552122,-0.1607878970238663,4.131079810575988
CO,792,CO,156,2023-01-01,71.0,False,4.2626798770413155,0.12200332260473346,4.140676554436582
CO,793,CO,157,2023-02-01,70.0,False,4.248495242049359,0.09721631368984163,4.151278928359518
CO,794,CO,158,2023-03-01,63.0,False,4.143134726391533,-0.018439254974675023,4.161573981366208
MX,795,MX,0,2010-01-01,97.0,False,4.574710978503383,-0.026219418558666163,4.600930397062049
MX,796,MX,1,2010-02-01,100.0,False,4.605170185988092,0.03269718223170415,4.572473003756388
MX,797,MX,2,2010-03-01,91.0,False,4.51085950651685,-0.03271911362456681,4.543578620141417
MX,798,MX,3,2010-04-01,97.0,False,4.574710978503383,0.06035576955836497,4.514355208945018
MX,799,MX,4,2010-05-01,91.0,False,4.51085950651685,0.026494092182184126,4.484365414334666
MX,800,MX,5,2010-06-01,81.0,False,4.394449154672439,-0.05972865529803695,4.454177809970476
MX,801,MX,6,2010-07-01,87.0,False,4.465908118654584,0.04110558093898575,4.424802537715598
MX,802,MX,7,2010-08-01,85.0,False,4.442651256490317,0.04639699464543412,4.3962542618448825
MX,803,MX,8,2010-09-01,78.0,False,4.356708826689592,-0.012523912959234274,4.369232739648826
MX,804,MX,9,2010-10-01,75.0,False,4.31748811353631,-0.027722898125708717,4.345211011662019
MX,805,MX,10,2010-11-01,74.0,False,4.30406509320417,-0.021388293332223363,4.3254533865363936
MX,806,MX,11,2010-12-01,61.0,False,4.110873864173311,-0.19988826044847396,4.310762124621785
MX,807,MX,12,2011-01-01,77.0,False,4.343805421853684,0.04222240714118897,4.301583014712495
MX,808,MX,13,2011-02-01,77.0,False,4.343805421853684,0.048775047258335036,4.295030374595349
MX,809,MX,14,2011-03-01,73.0,False,4.290459441148391,0.0015372123055330533,4.288922228842858
MX,810,MX,15,2011-04-01,73.0,False,4.290459441148391,0.008569921666550684,4.28188951948184
MX,811,MX,16,2011-05-01,78.0,False,4.356708826689592,0.08412001794538693,4.272588808744205
MX,812,MX,17,2011-06-01,71.0,False,4.2626798770413155,0.002860386151680494,4.259819490889635
MX,813,MX,18,2011-07-01,76.0,False,4.330733340286331,0.08695037980942555,4.2437829604769055
MX,814,MX,19,2011-08-01,72.0,False,4.276666119016055,0.0519378338487364,4.224728285167319
MX,815,MX,20,2011-09-01,62.0,False,4.127134385045092,-0.07721932057390823,4.204353705619
MX,816,MX,21,2011-10-01,66.0,False,4.189654742026425,0.00443164897220516,4.18522309305422
MX,817,MX,22,2011-11-01,61.0,False,4.110873864173311,-0.05773946584570577,4.168613330019017
MX,818,MX,23,2011-12-01,52.0,False,3.9512437185814275,-0.2046314412942043,4.155875159875632
MX,819,MX,24,2012-01-01,67.0,False,4.204692619390966,0.057295617835423585,4.147397001555542
MX,820,MX,25,2012-02-01,70.0,False,4.248495242049359,0.10833849208070134,4.140156749968658
MX,821,MX,26,2012-03-01,67.0,False,4.204692619390966,0.07260539240215635,4.132087226988809
MX,822,MX,27,2012-04-01,63.0,False,4.143134726391533,0.02020783036702678,4.122926896024506
MX,823,MX,28,2012-05-01,57.0,False,4.04305126783455,-0.07057304252307706,4.113624310357627
MX,824,MX,29,2012-06-01,58.0,False,4.060443010546419,-0.04502180989641413,4.105464820442833
MX,825,MX,30,2012-07-01,58.0,False,4.060443010546419,-0.038114548812980154,4.098557559359399
MX,826,MX,31,2012-08-01,65.0,False,4.174387269895637,0.08212597320731518,4.092261296688322
MX,827,MX,32,2012-09-01,61.0,False,4.110873864173311,0.025574304642931978,4.085299559530379
MX,828,MX,33,2012-10-01,60.0,False,4.0943445622221,0.01657992101562744,4.077764641206473
MX,829,MX,34,2012-11-01,62.0,False,4.127134385045092,0.056959311596870954,4.070175073448221
MX,830,MX,35,2012-12-01,46.0,False,3.828641396489095,-0.2346843235150704,4.0633257200041655
MX,831,MX,36,2013-01-01,62.0,False,4.127134385045092,0.06817361856229365,4.058960766482798
MX,832,MX,37,2013-02-01,62.0,False,4.127134385045092,0.07222139194440391,4.054912993100688
MX,833,MX,38,2013-03-01,58.0,False,4.060443010546419,0.010291603495974577,4.0501514070504445
MX,834,MX,39,2013-04-01,59.0,False,4.07753744390572,0.03268873851530252,4.044848705390417
MX,835,MX,40,2013-05-01,55.0,False,4.007333185232471,-0.03201592667141728,4.0393491119038885
MX,836,MX,41,2013-06-01,52.0,False,3.9512437185814275,-0.08329794410129976,4.034541662682727
MX,837,MX,42,2013-07-01,58.0,False,4.060443010546419,0.02966121550547296,4.030781795040946
MX,838,MX,43,2013-08-01,62.0,False,4.127134385045092,0.10009773782088871,4.027036647224203
MX,839,MX,44,2013-09-01,54.0,False,3.9889840465642745,-0.033783664505637745,4.022767711069912
MX,840,MX,45,2013-10-01,56.0,False,4.02535169073515,0.006246916689307547,4.019104774045842
MX,841,MX,46,2013-11-01,55.0,False,4.007333185232471,-0.009281377312193584,4.016614562544665
MX,842,MX,47,2013-12-01,50.0,False,3.912023005428146,-0.10394491280906193,4.015967918237208
MX,843,MX,48,2014-01-01,58.0,False,4.060443010546419,0.04276201737399088,4.017680993172428
MX,844,MX,49,2014-02-01,57.0,False,4.04305126783455,0.022513743648751472,4.020537524185799
MX,845,MX,50,2014-03-01,52.0,False,3.9512437185814275,-0.07279022982093108,4.024033948402359
MX,846,MX,51,2014-04-01,57.0,False,4.04305126783455,0.015009335826591474,4.028041932007959
MX,847,MX,52,2014-05-01,59.0,False,4.07753744390572,0.0463174732142857,4.031219970691434
MX,848,MX,53,2014-06-01,57.0,False,4.04305126783455,0.010574552095819811,4.0324767157387305
MX,849,MX,54,2014-07-01,60.0,False,4.0943445622221,0.06285178589940177,4.031492776322699
MX,850,MX,55,2014-08-01,56.0,False,4.02535169073515,-0.002773313415969092,4.028125004151119
MX,851,MX,56,2014-09-01,56.0,False,4.02535169073515,0.0020739100383835307,4.023277780696766
MX,852,MX,57,2014-10-01,55.0,False,4.007333185232471,-0.010476080309678615,4.01780926554215
MX,853,MX,58,2014-11-01,56.0,False,4.02535169073515,0.012739507298063835,4.012612183437086
MX,854,MX,59,2014-12-01,46.0,False,3.828641396489095,-0.1797632613037985,4.008404657792894
MX,855,MX,60,2015-01-01,58.0,False,4.060443010546419,0.054325873403890945,4.006117137142528
MX,856,MX,61,2015-02-01,55.0,False,4.007333185232471,0.0036491695685887393,4.003684015663882
MX,857,MX,62,2015-03-01,56.0,False,4.02535169073515,0.02540657197690077,3.999945118758249
MX,858,MX,63,2015-04-01,60.0,False,4.0943445622221,0.10054347090236826,3.993801091319732
MX,859,MX,64,2015-05-01,52.0,False,3.9512437185814275,-0.03333230252728958,3.984576021108717
MX,860,MX,65,2015-06-01,54.0,False,3.9889840465642745,0.015714326163646763,3.9732697204006278
MX,861,MX,66,2015-07-01,55.0,False,4.007333185232471,0.047006722137037826,3.9603264630954333
MX,862,MX,67,2015-08-01,53.0,False,3.970291913552122,0.02383948502295885,3.946452428529163
MX,863,MX,68,2015-09-01,52.0,False,3.9512437185814275,0.018106477174627766,3.9331372414067998
MX,864,MX,69,2015-10-01,50.0,False,3.912023005428146,-0.010244845755560394,3.9222678511837064
MX,865,MX,70,2015-11-01,45.0,False,3.8066624897703196,-0.10937049216450667,3.9160329819348263
MX,866,MX,71,2015-12-01,43.0,False,3.7612001156935624,-0.15525049461227747,3.91645061030584
MX,867,MX,72,2016-01-01,50.0,False,3.912023005428146,-0.011692865978205624,3.9237158714063516
MX,868,MX,73,2016-02-01,52.0,False,3.9512437185814275,0.015807326479001294,3.9354363921024262
MX,869,MX,74,2016-03-01,54.0,False,3.9889840465642745,0.039959128403785016,3.9490249181604895
MX,870,MX,75,2016-04-01,55.0,False,4.007333185232471,0.04517553444418354,3.9621576507882876
MX,871,MX,76,2016-05-01,55.0,False,4.007333185232471,0.03415640856550883,3.9731767766669623
MX,872,MX,77,2016-06-01,58.0,False,4.060443010546419,0.07926560249469317,3.981177408051726
MX,873,MX,78,2016-07-01,55.0,False,4.007333185232471,0.021509254558586655,3.9858239306738845
MX,874,MX,79,2016-08-01,55.0,False,4.007333185232471,0.01923136159281702,3.988101823639654
MX,875,MX,80,2016-09-01,52.0,False,3.9512437185814275,-0.03811133504979791,3.9893550536312254
MX,876,MX,81,2016-10-01,53.0,False,3.970291913552122,-0.020956196471884514,3.9912481100240065
MX,877,MX,82,2016-11-01,50.0,False,3.912023005428146,-0.08278728784776446,3.9948102932759104
MX,878,MX,83,2016-12-01,50.0,False,3.912023005428146,-0.0886986284755058,4.000721633903652
MX,879,MX,84,2017-01-01,58.0,False,4.060443010546419,0.05216063625326672,4.008282374293152
MX,880,MX,85,2017-02-01,59.0,False,4.07753744390572,0.06222299754998062,4.015314446355739
MX,881,MX,86,2017-03-01,56.0,False,4.02535169073515,0.00484256479485623,4.020509125940293
MX,882,MX,87,2017-04-01,56.0,False,4.02535169073515,0.0017569518802869055,4.023594738854863
MX,883,MX,88,2017-05-01,56.0,False,4.02535169073515,0.0009713704144056479,4.024380320320744
MX,884,MX,89,2017-06-01,58.0,False,4.060443010546419,0.03773882245584925,4.02270418809057
MX,885,MX,90,2017-07-01,59.0,False,4.07753744390572,0.05911659448183926,4.0184208494238804
MX,886,MX,91,2017-08-01,55.0,False,4.007333185232471,-0.0046806067220055425,4.012013791954477
MX,887,MX,92,2017-09-01,54.0,False,3.9889840465642745,-0.015967733326585964,4.0049517798908605
MX,888,MX,93,2017-10-01,56.0,False,4.02535169073515,0.02672612340565106,3.9986255673294986
MX,889,MX,94,2017-11-01,50.0,False,3.912023005428146,-0.08213677404993769,3.9941597794780836
MX,890,MX,95,2017-12-01,45.0,False,3.8066624897703196,-0.18646198716408247,3.993124476934402
MX,891,MX,96,2018-01-01,58.0,False,4.060443010546419,0.06472223648434605,3.995720774062073
MX,892,MX,97,2018-02-01,60.0,False,4.0943445622221,0.0953024767834516,3.999042085438649
MX,893,MX,98,2018-03-01,56.0,False,4.02535169073515,0.02409116115206089,4.001260529583089
MX,894,MX,99,2018-04-01,55.0,False,4.007333185232471,0.0051965856050681936,4.002136599627403
MX,895,MX,100,2018-05-01,61.0,False,4.110873864173311,0.1090415561171767,4.001832308056135
MX,896,MX,101,2018-06-01,53.0,False,3.970291913552122,-0.03030436356178834,4.00059627711391
MX,897,MX,102,2018-07-01,52.0,False,3.9512437185814275,-0.049250769732551714,4.000494488313979
MX,898,MX,103,2018-08-01,55.0,False,4.007333185232471,0.0042453347889104265,4.003087850443561
MX,899,MX,104,2018-09-01,56.0,False,4.02535169073515,0.016235264607484368,4.009116426127665
MX,900,MX,105,2018-10-01,56.0,False,4.02535169073515,0.005960657164029826,4.01939103357112
MX,901,MX,106,2018-11-01,51.0,False,3.9318256327243257,-0.10316744599788885,4.034993078722215
MX,902,MX,107,2018-12-01,45.0,False,3.8066624897703196,-0.2504408220449843,4.057103311815304
MX,903,MX,108,2019-01-01,57.0,False,4.04305126783455,-0.04213175781689582,4.085183025651446
MX,904,MX,109,2019-02-01,65.0,False,4.174387269895637,0.05986777056468817,4.114519499330949
MX,905,MX,110,2019-03-01,74.0,False,4.30406509320417,0.16436727721366218,4.139697815990508
MX,906,MX,111,2019-04-01,63.0,False,4.143134726391533,-0.013166128551363343,4.156300854942896
MX,907,MX,112,2019-05-01,84.0,False,4.430816798843313,0.2681658487222016,4.162650950121112
MX,908,MX,113,2019-06-01,61.0,False,4.110873864173311,-0.045977135808988656,4.1568509999823
MX,909,MX,114,2019-07-01,65.0,False,4.174387269895637,0.03291393609999904,4.141473333795638
MX,910,MX,115,2019-08-01,60.0,False,4.0943445622221,-0.023979433011390938,4.118323995233491
MX,911,MX,116,2019-09-01,60.0,False,4.0943445622221,0.004586968652209755,4.089757593569891
MX,912,MX,117,2019-10-01,58.0,False,4.060443010546419,0.0027139296844067573,4.057729080862012
MX,913,MX,118,2019-11-01,53.0,False,3.970291913552122,-0.05397794509244802,4.02426985864457
MX,914,MX,119,2019-12-01,48.0,False,3.871201010907891,-0.12025554970579266,3.991456560613684
MX,915,MX,120,2020-01-01,61.0,False,4.110873864173311,0.15040767612604222,3.960466188047269
MX,916,MX,121,2020-02-01,59.0,False,4.07753744390572,0.14706596084424461,3.930471483061475
MX,917,MX,122,2020-03-01,45.0,False,3.8066624897703196,-0.09648949260423079,3.9031519823745504
MX,918,MX,123,2020-04-01,37.0,False,3.6109179126442243,-0.2717204094079224,3.8826383220521468
MX,919,MX,124,2020-05-01,43.0,False,3.7612001156935624,-0.11025286425628122,3.8714529799498436
MX,920,MX,125,2020-06-01,50.0,False,3.912023005428146,0.04443324499505685,3.867589760433089
MX,921,MX,126,2020-07-01,56.0,False,4.02535169073515,0.15814677060542204,3.8672049201297276
MX,922,MX,127,2020-08-01,50.0,False,3.912023005428146,0.04482773567729437,3.8671952697508516
MX,923,MX,128,2020-09-01,49.0,False,3.8918202981106265,0.024726898592980717,3.8670933995176457
MX,924,MX,129,2020-10-01,49.0,False,3.8918202981106265,0.024641269531375354,3.867179028579251
MX,925,MX,130,2020-11-01,49.0,False,3.8918202981106265,0.02367630704926471,3.8681439910613618
MX,926,MX,131,2020-12-01,41.0,False,3.713572066704308,-0.15751874221088746,3.8710908089151954
MX,927,MX,132,2021-01-01,47.0,False,3.8501476017100584,-0.02736900749940041,3.877516609209459
MX,928,MX,133,2021-02-01,50.0,False,3.912023005428146,0.025729798785468105,3.886293206642678
MX,929,MX,134,2021-03-01,48.0,False,3.871201010907891,-0.02463525488049667,3.895836265788388
MX,930,MX,135,2021-04-01,54.0,False,3.9889840465642745,0.08399376536439274,3.904990281199882
MX,931,MX,136,2021-05-01,50.0,False,3.912023005428146,-0.00016615442096146182,3.9121891598491074
MX,932,MX,137,2021-06-01,52.0,False,3.9512437185814275,0.033977013784004306,3.9172667047974232
MX,933,MX,138,2021-07-01,52.0,False,3.9512437185814275,0.031189768715593313,3.920053949865834
MX,934,MX,139,2021-08-01,55.0,False,4.007333185232471,0.08638497279405932,3.920948212438412
MX,935,MX,140,2021-09-01,47.0,False,3.8501476017100584,-0.07071903766776266,3.920866639377821
MX,936,MX,141,2021-10-01,49.0,False,3.8918202981106265,-0.03034582898267102,3.9221661270932975
MX,937,MX,142,2021-11-01,46.0,False,3.828641396489095,-0.09738352487718549,3.9260249213662806
MX,938,MX,143,2021-12-01,45.0,False,3.8066624897703196,-0.12645301439151257,3.933115504161832
MX,939,MX,144,2022-01-01,51.0,False,3.9318256327243257,-0.010661665972737655,3.9424872986970634
MX,940,MX,145,2022-02-01,56.0,False,4.02535169073515,0.07426951278592409,3.9510821779492256
MX,941,MX,146,2022-03-01,60.0,False,4.0943445622221,0.13868024175941063,3.95566432046269
MX,942,MX,147,2022-04-01,55.0,False,4.007333185232471,0.053097455237547386,3.954235729994924
MX,943,MX,148,2022-05-01,54.0,False,3.9889840465642745,0.04187429889822347,3.947109747666051
MX,944,MX,149,2022-06-01,52.0,False,3.9512437185814275,0.01575904639793979,3.9354846721834877
MX,945,MX,150,2022-07-01,49.0,False,3.8918202981106265,-0.02943640912566048,3.921256707236287
MX,946,MX,151,2022-08-01,55.0,False,4.007333185232471,0.10074847794567221,3.906584707286799
MX,947,MX,152,2022-09-01,46.0,False,3.828641396489095,-0.06449552348952015,3.893136919978615
MX,948,MX,153,2022-10-01,47.0,False,3.8501476017100584,-0.03411313254436488,3.8842607342544233
MX,949,MX,154,2022-11-01,42.0,False,3.7376696182833684,-0.14455899538205275,3.882228613665421
MX,950,MX,155,2022-12-01,41.0,False,3.713572066704308,-0.1751724028494297,3.8887444695537376
MX,951,MX,156,2023-01-01,52.0,False,3.9512437185814275,0.04814082190962932,3.903102896671798
MX,952,MX,157,2023-02-01,55.0,False,4.007333185232471,0.08565423550793483,3.9216789497245363
MX,953,MX,158,2023-03-01,56.0,False,4.02535169073515,0.08370166028643578,3.941650030448714
PA,954,PA,0,2010-01-01,89.0,False,4.48863636973214,-0.0685366805478358,4.557173050279975
PA,955,PA,1,2010-02-01,98.0,False,4.584967478670572,0.041536913237326445,4.543430565433246
PA,956,PA,2,2010-03-01,94.0,False,4.543294782270004,0.01474897969261768,4.528545802577386
PA,957,PA,3,2010-04-01,93.0,False,4.532599493153256,0.020530727562702467,4.512068765590554
PA,958,PA,4,2010-05-01,85.0,False,4.442651256490317,-0.051144018188800544,4.493795274679117
PA,959,PA,5,2010-06-01,92.0,False,4.5217885770490405,0.04792524820688371,4.473863328842157
PA,960,PA,6,2010-07-01,89.0,False,4.48863636973214,0.03707784295653482,4.451558526775605
PA,961,PA,7,2010-08-01,98.0,False,4.584967478670572,0.1580022573583948,4.4269652213121775
PA,962,PA,8,2010-09-01,85.0,False,4.442651256490317,0.04186552715645142,4.400785729333865
PA,963,PA,9,2010-10-01,69.0,False,4.23410650459726,-0.14224923408137258,4.376355738678632
PA,964,PA,10,2010-11-01,59.0,False,4.07753744390572,-0.28017125206466087,4.357708695970381
PA,965,PA,11,2010-12-01,66.0,False,4.189654742026425,-0.1568524852385611,4.346507227264986
PA,966,PA,12,2011-01-01,95.0,False,4.553876891600541,0.21413245384995694,4.339744437750584
PA,967,PA,13,2011-02-01,100.0,False,4.605170185988092,0.27337096146009365,4.331799224527998
PA,968,PA,14,2011-03-01,73.0,False,4.290459441148391,-0.030159917780492762,4.320619358928884
PA,969,PA,15,2011-04-01,74.0,False,4.30406509320417,-0.0046437017717311235,4.308708794975901
PA,970,PA,16,2011-05-01,63.0,False,4.143134726391533,-0.15493409500383404,4.298068821395367
PA,971,PA,17,2011-06-01,72.0,False,4.276666119016055,-0.013957212868009883,4.290623331884065
PA,972,PA,18,2011-07-01,74.0,False,4.30406509320417,0.0183511079821157,4.2857139852220545
PA,973,PA,19,2011-08-01,74.0,False,4.30406509320417,0.02161527322924872,4.2824498199749215
PA,974,PA,20,2011-09-01,72.0,False,4.276666119016055,-0.003579607491902337,4.280245726507958
PA,975,PA,21,2011-10-01,76.0,False,4.330733340286331,0.05185649054605701,4.278876849740274
PA,976,PA,22,2011-11-01,63.0,False,4.143134726391533,-0.13492394807458297,4.2780586744661155
PA,977,PA,23,2011-12-01,68.0,False,4.219507705176107,-0.05886325514605506,4.278370960322162
PA,978,PA,24,2012-01-01,79.0,False,4.3694478524670215,0.09130311798984092,4.278144734477181
PA,979,PA,25,2012-02-01,73.0,False,4.290459441148391,0.01572947130088398,4.274729969847507
PA,980,PA,26,2012-03-01,79.0,False,4.3694478524670215,0.102449494484385,4.2669983579826365
PA,981,PA,27,2012-04-01,74.0,False,4.30406509320417,0.04998134491708939,4.254083748287081
PA,982,PA,28,2012-05-01,67.0,False,4.204692619390966,-0.03213486234912377,4.2368274817400895
PA,983,PA,29,2012-06-01,64.0,False,4.1588830833596715,-0.05802083837652727,4.216903921736199
PA,984,PA,30,2012-07-01,70.0,False,4.248495242049359,0.053043391418573727,4.195451850630786
PA,985,PA,31,2012-08-01,67.0,False,4.204692619390966,0.03204958258468249,4.172643036806283
PA,986,PA,32,2012-09-01,62.0,False,4.127134385045092,-0.02239892012367317,4.149533305168765
PA,987,PA,33,2012-10-01,60.0,False,4.0943445622221,-0.033368078111950084,4.1277126403340505
PA,988,PA,34,2012-11-01,56.0,False,4.02535169073515,-0.08304602084741397,4.108397711582564
PA,989,PA,35,2012-12-01,54.0,False,3.9889840465642745,-0.10326500699525454,4.092249053559529
PA,990,PA,36,2013-01-01,66.0,False,4.189654742026425,0.11111164146370989,4.078543100562715
PA,991,PA,37,2013-02-01,68.0,False,4.219507705176107,0.15467250173613944,4.0648352034399675
PA,992,PA,38,2013-03-01,52.0,False,3.9512437185814275,-0.09928885514876518,4.050532573730193
PA,993,PA,39,2013-04-01,56.0,False,4.02535169073515,-0.012268607266082476,4.037620298001232
PA,994,PA,40,2013-05-01,58.0,False,4.060443010546419,0.03401436197796848,4.026428648568451
PA,995,PA,41,2013-06-01,51.0,False,3.9318256327243257,-0.08525778823511532,4.017083420959441
PA,996,PA,42,2013-07-01,52.0,False,3.9512437185814275,-0.05903359815333742,4.010277316734765
PA,997,PA,43,2013-08-01,61.0,False,4.110873864173311,0.10559178985558226,4.005282074317729
PA,998,PA,44,2013-09-01,55.0,False,4.007333185232471,0.006947646403385299,4.000385538829086
PA,999,PA,45,2013-10-01,57.0,False,4.04305126783455,0.04741584928070175,3.9956354185538485
PA,1000,PA,46,2013-11-01,52.0,False,3.9512437185814275,-0.039951497302325834,3.9911952158837534
PA,1001,PA,47,2013-12-01,43.0,False,3.7612001156935624,-0.22681858167165236,3.9880186973652147
PA,1002,PA,48,2014-01-01,63.0,False,4.143134726391533,0.1567409551352572,3.9863937712562754
PA,1003,PA,49,2014-02-01,57.0,False,4.04305126783455,0.06022323171409827,3.982828036120452
PA,1004,PA,50,2014-03-01,57.0,False,4.04305126783455,0.06660982806103677,3.9764414397735135
PA,1005,PA,51,2014-04-01,52.0,False,3.9512437185814275,-0.01611393197836808,3.9673576505597956
PA,1006,PA,52,2014-05-01,51.0,False,3.9318256327243257,-0.02498486790032839,3.956810500624654
PA,1007,PA,53,2014-06-01,52.0,False,3.9512437185814275,0.005478462000958029,3.9457652565804695
PA,1008,PA,54,2014-07-01,50.0,False,3.912023005428146,-0.022747765146472698,3.9347707705746187
PA,1009,PA,55,2014-08-01,54.0,False,3.9889840465642745,0.06451684410978054,3.924467202454494
PA,1010,PA,56,2014-09-01,49.0,False,3.8918202981106265,-0.02329528453775609,3.9151155826483826
PA,1011,PA,57,2014-10-01,48.0,False,3.871201010907891,-0.03685121141184444,3.9080522223197356
PA,1012,PA,58,2014-11-01,47.0,False,3.8501476017100584,-0.05407757617964837,3.904225177889707
PA,1013,PA,59,2014-12-01,37.0,False,3.6109179126442243,-0.29305040627836254,3.903968318922587
PA,1014,PA,60,2015-01-01,60.0,False,4.0943445622221,0.18763034017576263,3.906714222046338
PA,1015,PA,61,2015-02-01,57.0,False,4.04305126783455,0.13603997738360007,3.90701129045095
PA,1016,PA,62,2015-03-01,56.0,False,4.02535169073515,0.12281659107247078,3.902535099662679
PA,1017,PA,63,2015-04-01,47.0,False,3.8501476017100584,-0.04308095645411303,3.8932285581641715
PA,1018,PA,64,2015-05-01,53.0,False,3.970291913552122,0.08921039592950519,3.8810815176226168
PA,1019,PA,65,2015-06-01,40.0,False,3.6888794541139363,-0.17848635965036586,3.867365813764302
PA,1020,PA,66,2015-07-01,46.0,False,3.828641396489095,-0.026198725758578956,3.854840122247674
PA,1021,PA,67,2015-08-01,48.0,False,3.871201010907891,0.02791266483755317,3.843288346070338
PA,1022,PA,68,2015-09-01,53.0,False,3.970291913552122,0.13823417075152822,3.8320577428005937
PA,1023,PA,69,2015-10-01,50.0,False,3.912023005428146,0.0910622243407806,3.8209607810873654
PA,1024,PA,70,2015-11-01,32.0,False,3.4657359027997265,-0.3463779296257097,3.812113832425436
PA,1025,PA,71,2015-12-01,40.0,False,3.6888794541139363,-0.12027151793466562,3.809150972048602
PA,1026,PA,72,2016-01-01,49.0,False,3.8918202981106265,0.08188698841373165,3.809933309696895
PA,1027,PA,73,2016-02-01,53.0,False,3.970291913552122,0.159974483740688,3.810317429811434
PA,1028,PA,74,2016-03-01,45.0,False,3.8066624897703196,-0.0008622102032465051,3.807524699973566
PA,1029,PA,75,2016-04-01,50.0,False,3.912023005428146,0.11058027626782563,3.8014427291603203
PA,1030,PA,76,2016-05-01,42.0,False,3.7376696182833684,-0.05427513789530325,3.7919447561786717
PA,1031,PA,77,2016-06-01,44.0,False,3.784189633918261,0.0034426094782022965,3.7807470244400587
PA,1032,PA,78,2016-07-01,46.0,False,3.828641396489095,0.0599802047647624,3.7686611917243327
PA,1033,PA,79,2016-08-01,38.0,False,3.6375861597263857,-0.11897013290959668,3.7565562926359823
PA,1034,PA,80,2016-09-01,54.0,False,3.9889840465642745,0.2426830147053658,3.7463010318589087
PA,1035,PA,81,2016-10-01,39.0,False,3.6635616461296463,-0.07421963239887486,3.737781278528521
PA,1036,PA,82,2016-11-01,29.0,False,3.367295829986474,-0.3676317887055105,3.7349276186919846
PA,1037,PA,83,2016-12-01,36.0,False,3.58351893845611,-0.15691470606704394,3.740433644523154
PA,1038,PA,84,2017-01-01,53.0,False,3.970291913552122,0.21942616183466512,3.750865751717457
PA,1039,PA,85,2017-02-01,50.0,False,3.912023005428146,0.15184791455894198,3.760175090869204
PA,1040,PA,86,2017-03-01,48.0,False,3.871201010907891,0.10523109563794009,3.765969915269951
PA,1041,PA,87,2017-04-01,35.0,False,3.5553480614894135,-0.21304121529782183,3.7683892767872353
PA,1042,PA,88,2017-05-01,45.0,False,3.8066624897703196,0.037336410887759186,3.7693260788825604
