,,Pais,level_1,date,/g/120ry1nd,isPartial,log,cycle,trend
SV,1349,SV,85,2017-02-01,27.0,False,3.295836866004329,0.038822154361009886,3.2570147116433192
SV,1350,SV,86,2017-03-01,41.0,False,3.713572066704308,0.3823355432543414,3.3312365234499666
SV,1351,SV,87,2017-04-01,25.0,False,3.2188758248682006,-0.17552742529540621,3.3944032501636068
SV,1352,SV,88,2017-05-01,49.0,False,3.8918202981106265,0.45059189637973107,3.4412284017308954
SV,1353,SV,89,2017-06-01,48.0,False,3.871201010907891,0.4077009798976614,3.4635000310102297
SV,1354,SV,90,2017-07-01,31.0,False,3.4339872044851463,-0.026528851314522317,3.4605160557996686
SV,1355,SV,91,2017-08-01,42.0,False,3.7376696182833684,0.2993002080544733,3.438369410228895
SV,1356,SV,92,2017-09-01,33.0,False,3.4965075614664802,0.09379668056079327,3.402710880905687
SV,1357,SV,93,2017-10-01,26.0,False,3.258096538021482,-0.10608305321724654,3.3641795912387287
SV,1358,SV,94,2017-11-01,21.0,False,3.044522437723423,-0.29045550492262917,3.334977942646052
SV,1359,SV,95,2017-12-01,16.0,False,2.772588722239781,-0.5529515634189544,3.3255402856587355
SV,1360,SV,96,2018-01-01,23.0,False,3.1354942159291497,-0.20596582979666245,3.341460045725812
SV,1361,SV,97,2018-02-01,21.0,False,3.044522437723423,-0.33459235118257835,3.3791147889060014
SV,1362,SV,98,2018-03-01,38.0,False,3.6375861597263857,0.20613684229830787,3.431449317428078
SV,1363,SV,99,2018-04-01,40.0,False,3.6888794541139363,0.20304755977950073,3.4858318943344355
SV,1364,SV,100,2018-05-01,31.0,False,3.4339872044851463,-0.09907919222062445,3.5330663967057707
SV,1365,SV,101,2018-06-01,57.0,False,4.04305126783455,0.47571044021544395,3.5673408276191063
SV,1366,SV,102,2018-07-01,39.0,False,3.6635616461296463,0.08236977584852267,3.5811918702811236
SV,1367,SV,103,2018-08-01,34.0,False,3.5263605246161616,-0.04872419061926614,3.5750847152354277
SV,1368,SV,104,2018-09-01,56.0,False,4.02535169073515,0.4744943081120474,3.5508573826231022
SV,1369,SV,105,2018-10-01,43.0,False,3.7612001156935624,0.25166429295198744,3.509535822741575
SV,1370,SV,106,2018-11-01,26.0,False,3.258096538021482,-0.20195768633532962,3.4600542243568118
SV,1371,SV,107,2018-12-01,21.0,False,3.044522437723423,-0.3710187433938881,3.415541181117311
SV,1372,SV,108,2019-01-01,15.0,False,2.70805020110221,-0.6777091241304389,3.385759325232649
SV,1373,SV,109,2019-02-01,31.0,False,3.4339872044851463,0.05969956129597653,3.3742876431891697
SV,1374,SV,110,2019-03-01,29.0,False,3.367295829986474,-0.006114139417903619,3.3734099694043778
SV,1375,SV,111,2019-04-01,49.0,False,3.8918202981106265,0.5154151671265832,3.3764051309840433
SV,1376,SV,112,2019-05-01,34.0,False,3.5263605246161616,0.1499104719058595,3.376450052710302
SV,1377,SV,113,2019-06-01,26.0,False,3.258096538021482,-0.11721537412925276,3.375311912150735
SV,1378,SV,114,2019-07-01,19.0,False,2.9444389791664403,-0.43281741557157893,3.377256394738019
SV,1379,SV,115,2019-08-01,44.0,False,3.784189633918261,0.3995940375822489,3.384595596336012
SV,1380,SV,116,2019-09-01,34.0,False,3.5263605246161616,0.1339325354004517,3.39242798921571
SV,1381,SV,117,2019-10-01,25.0,False,3.2188758248682006,-0.18363612140628138,3.402511946274482
SV,1382,SV,118,2019-11-01,35.0,False,3.5553480614894135,0.13651001215637448,3.418838049333039
SV,1383,SV,119,2019-12-01,23.0,False,3.1354942159291497,-0.3068420622595034,3.442336278188653
SV,1384,SV,120,2020-01-01,15.0,False,2.70805020110221,-0.7681615784056617,3.4762117795078717
SV,1385,SV,121,2020-02-01,48.0,False,3.871201010907891,0.3526453453216418,3.5185556655862493
SV,1386,SV,122,2020-03-01,44.0,False,3.784189633918261,0.22953327817235047,3.5546563557459105
SV,1387,SV,123,2020-04-01,39.0,False,3.6635616461296463,0.08788195439864044,3.575679691731006
SV,1388,SV,124,2020-05-01,45.0,False,3.8066624897703196,0.23004541984842763,3.576617069921892
SV,1389,SV,125,2020-06-01,42.0,False,3.7376696182833684,0.1837450323444676,3.553924585938901
SV,1390,SV,126,2020-07-01,30.0,False,3.4011973816621555,-0.10669504407101771,3.507892425733173
SV,1391,SV,127,2020-08-01,57.0,False,4.04305126783455,0.6011780753729603,3.44187319246159
SV,1392,SV,128,2020-09-01,34.0,False,3.5263605246161616,0.16891928606964735,3.357441238546514
SV,1393,SV,129,2020-10-01,66.0,False,4.189654742026425,0.9234641910265644,3.2661905509998608
SV,1394,SV,130,2020-11-01,7.0,False,1.9459101490553132,-1.236620289212729,3.182530438268042
SV,1395,SV,131,2020-12-01,7.0,False,1.9459101490553132,-1.1903511295926001,3.1362612786479134
SV,1396,SV,132,2021-01-01,15.0,False,2.70805020110221,-0.4285229111805724,3.1365731122827825
SV,1397,SV,133,2021-02-01,29.0,False,3.367295829986474,0.1944790361637252,3.172816793822749
SV,1398,SV,134,2021-03-01,46.0,False,3.828641396489095,0.6014402670908598,3.2272011293982352
SV,1399,SV,135,2021-04-01,24.0,False,3.1780538303479458,-0.1071224120611114,3.285176242409057
SV,1400,SV,136,2021-05-01,34.0,False,3.5263605246161616,0.1841442639096158,3.3422162607065458
SV,1401,SV,137,2021-06-01,27.0,False,3.295836866004329,-0.09617307260335028,3.3920099386076794
SV,1402,SV,138,2021-07-01,37.0,False,3.6109179126442243,0.1796028111496284,3.431315101494596
SV,1403,SV,139,2021-08-01,37.0,False,3.6109179126442243,0.1556312224381795,3.455286690206045
SV,1404,SV,140,2021-09-01,48.0,False,3.871201010907891,0.4091279851412901,3.462073025766601
SV,1405,SV,141,2021-10-01,53.0,False,3.970291913552122,0.5178756306439758,3.452416282908146
SV,1406,SV,142,2021-11-01,25.0,False,3.2188758248682006,-0.21500161124671457,3.433877436114915
SV,1407,SV,143,2021-12-01,11.0,False,2.3978952727983707,-1.0247534475835072,3.422648720381878
SV,1408,SV,144,2022-01-01,16.0,False,2.772588722239781,-0.6587502882767784,3.4313390105165595
SV,1409,SV,145,2022-02-01,38.0,False,3.6375861597263857,0.18210820252629434,3.4554779572000913
SV,1410,SV,146,2022-03-01,47.0,False,3.8501476017100584,0.37053156206773386,3.4796160396423246
SV,1411,SV,147,2022-04-01,38.0,False,3.6375861597263857,0.14624728596450476,3.491338873761881
SV,1412,SV,148,2022-05-01,53.0,False,3.970291913552122,0.48588431204027893,3.484407601511843
SV,1413,SV,149,2022-06-01,30.0,False,3.4011973816621555,-0.05382343794921329,3.4550208196113688
SV,1414,SV,150,2022-07-01,29.0,False,3.367295829986474,-0.0401793666604795,3.4074751966469536
SV,1415,SV,151,2022-08-01,34.0,False,3.5263605246161616,0.18119018071022275,3.345170343905939
SV,1416,SV,152,2022-09-01,20.0,False,2.995732273553991,-0.275103943010667,3.270836216564658
SV,1417,SV,153,2022-10-01,28.0,False,3.332204510175204,0.1419819040305863,3.1902226061446175
SV,1418,SV,154,2022-11-01,34.0,False,3.5263605246161616,0.42186628616568056,3.104494238450481
SV,1419,SV,155,2022-12-01,9.0,False,2.1972245773362196,-0.819957627017871,3.0171822043540906
SV,1420,SV,156,2023-01-01,16.0,False,2.772588722239781,-0.16625997725693153,2.9388486994967127
SV,1421,SV,157,2023-02-01,25.0,True,3.2188758248682006,0.3524858657988843,2.8663899590693163
GT,1422,GT,0,2010-01-01,19.0,False,2.9444389791664403,-0.18833694769946696,3.1327759268659072
GT,1423,GT,1,2010-02-01,21.0,False,3.044522437723423,0.19155498690984896,2.852967450813574
GT,1424,GT,2,2010-03-01,16.0,False,2.772588722239781,0.2025686966068645,2.5700200256329166
GT,1425,GT,3,2010-04-01,24.0,False,3.1780538303479458,0.894066545037171,2.2839872853107748
GT,1426,GT,4,2010-05-01,27.0,False,3.295836866004329,1.297537857226894,1.998299008777435
GT,1427,GT,5,2010-06-01,12.0,False,2.4849066497880004,0.7536205657408617,1.7312860840471387
GT,1428,GT,6,2010-07-01,0.0,False,-4.605170185988091,-6.128075216075997,1.522905030087906
GT,1429,GT,7,2010-08-01,11.0,False,2.3978952727983707,0.9722225641682658,1.4256727086301049
GT,1430,GT,8,2010-09-01,22.0,False,3.091042453358316,1.7010710588888096,1.3899713944695065
GT,1431,GT,9,2010-10-01,23.0,False,3.1354942159291497,1.7531071441244666,1.3823870718046831
GT,1432,GT,10,2010-11-01,23.0,False,3.1354942159291497,1.7376373067801274,1.3978569091490223
GT,1433,GT,11,2010-12-01,0.0,False,-4.605170185988091,-6.065706713406076,1.4605365274179847
GT,1434,GT,12,2011-01-01,3.0,False,1.0986122886681098,-0.5249298806385905,1.6235421693067003
GT,1435,GT,13,2011-02-01,24.0,False,3.1780538303479458,1.339158864727748,1.8388949656201978
GT,1436,GT,14,2011-03-01,18.0,False,2.8903717578961645,0.8405045420766344,2.04986721581953
GT,1437,GT,15,2011-04-01,18.0,False,2.8903717578961645,0.6683212241182863,2.222050533777878
GT,1438,GT,16,2011-05-01,16.0,False,2.772588722239781,0.4375437798367465,2.3350449424030346
GT,1439,GT,17,2011-06-01,17.0,False,2.833213344056216,0.4536241923847859,2.3795891516714303
GT,1440,GT,18,2011-07-01,27.0,False,3.295836866004329,0.942122598114219,2.35371426789011
GT,1441,GT,19,2011-08-01,18.0,False,2.8903717578961645,0.6273599573236313,2.2630118005725333
GT,1442,GT,20,2011-09-01,12.0,False,2.4849066497880004,0.35613134725393847,2.128775302534062
GT,1443,GT,21,2011-10-01,13.0,False,2.5649493574615367,0.5821950315827475,1.9827543258787892
GT,1444,GT,22,2011-11-01,9.0,False,2.1972245773362196,0.33459063217118046,1.862633945165039
GT,1445,GT,23,2011-12-01,0.0,False,-4.605170185988091,-6.420972671465606,1.8158024854775152
GT,1446,GT,24,2012-01-01,12.0,False,2.4849066497880004,0.5896818673508935,1.895224782437107
GT,1447,GT,25,2012-02-01,16.0,False,2.772588722239781,0.7257392617661704,2.0468494604736107
GT,1448,GT,26,2012-03-01,14.0,False,2.6390573296152584,0.41260415447592136,2.226453175139337
GT,1449,GT,27,2012-04-01,24.0,False,3.1780538303479458,0.7761455939985793,2.4019082363493665
GT,1450,GT,28,2012-05-01,21.0,False,3.044522437723423,0.49655874779671416,2.547963689926709
GT,1451,GT,29,2012-06-01,21.0,False,3.044522437723423,0.392218096129072,2.652304341594351
GT,1452,GT,30,2012-07-01,21.0,False,3.044522437723423,0.3336314615181979,2.710890976205225
GT,1453,GT,31,2012-08-01,18.0,False,2.8903717578961645,0.16415041101508443,2.72622134688108
GT,1454,GT,32,2012-09-01,18.0,False,2.8903717578961645,0.18401802679386403,2.7063537311023005
GT,1455,GT,33,2012-10-01,36.0,False,3.58351893845611,0.921436691923252,2.662082246532858
GT,1456,GT,34,2012-11-01,5.0,False,1.6094379124341003,-0.9978300655158521,2.6072679779499524
GT,1457,GT,35,2012-12-01,3.0,False,1.0986122886681098,-1.472516999661395,2.5711292883295047
GT,1458,GT,36,2013-01-01,10.0,False,2.302585092994046,-0.2636689465614577,2.5662540395555036
GT,1459,GT,37,2013-02-01,20.0,False,2.995732273553991,0.41504413003641005,2.580688143517581
GT,1460,GT,38,2013-03-01,16.0,False,2.772588722239781,0.17450569257710535,2.598083029662676
GT,1461,GT,39,2013-04-01,21.0,False,3.044522437723423,0.4355149081184213,2.6090075296050017
GT,1462,GT,40,2013-05-01,18.0,False,2.8903717578961645,0.28343285472777424,2.6069389031683903
GT,1463,GT,41,2013-06-01,11.0,False,2.3978952727983707,-0.19471771918027692,2.5926129919786476
GT,1464,GT,42,2013-07-01,16.0,False,2.772588722239781,0.20109920366607215,2.571489518573709
GT,1465,GT,43,2013-08-01,16.0,False,2.772588722239781,0.22680581206794104,2.54578291017184
GT,1466,GT,44,2013-09-01,9.0,False,2.1972245773362196,-0.32383467004952093,2.5210592473857405
GT,1467,GT,45,2013-10-01,10.0,False,2.302585092994046,-0.20407961470186553,2.5066647076959114
GT,1468,GT,46,2013-11-01,17.0,False,2.833213344056216,0.3266651199741877,2.5065482240820285
GT,1469,GT,47,2013-12-01,4.0,False,1.3862943611198906,-1.1349630414921796,2.52125740261207
GT,1470,GT,48,2014-01-01,16.0,False,2.772588722239781,0.21580445421952898,2.556784268020252
GT,1471,GT,49,2014-02-01,18.0,False,2.8903717578961645,0.29016696354690996,2.6002047943492546
GT,1472,GT,50,2014-03-01,20.0,False,2.995732273553991,0.35354057700857444,2.6421916965454164
GT,1473,GT,51,2014-04-01,12.0,False,2.4849066497880004,-0.19334715582619122,2.6782538056141916
GT,1474,GT,52,2014-05-01,14.0,False,2.6390573296152584,-0.07073496589591555,2.709792295511174
GT,1475,GT,53,2014-06-01,16.0,False,2.772588722239781,0.0376028346449262,2.734985887594855
GT,1476,GT,54,2014-07-01,27.0,False,3.295836866004329,0.5450024788788688,2.7508343871254604
GT,1477,GT,55,2014-08-01,17.0,False,2.833213344056216,0.07824903078225098,2.754964313273965
GT,1478,GT,56,2014-09-01,28.0,False,3.332204510175204,0.5781189503158766,2.7540855598593272
GT,1479,GT,57,2014-10-01,10.0,False,2.302585092994046,-0.4536270782194949,2.756212171213541
GT,1480,GT,58,2014-11-01,17.0,False,2.833213344056216,0.054219836549016964,2.778993507507199
GT,1481,GT,59,2014-12-01,5.0,False,1.6094379124341003,-1.2230805651731347,2.832518477607235
GT,1482,GT,60,2015-01-01,12.0,False,2.4849066497880004,-0.4428730045350635,2.927779654323064
GT,1483,GT,61,2015-02-01,18.0,False,2.8903717578961645,-0.1650131764817182,3.0553849343778827
GT,1484,GT,62,2015-03-01,12.0,False,2.4849066497880004,-0.7136543479646416,3.198560997752642
GT,1485,GT,63,2015-04-01,68.0,False,4.219507705176107,0.8817234003558445,3.3377843048202624
GT,1486,GT,64,2015-05-01,68.0,False,4.219507705176107,0.7778706283551853,3.4416370768209217
GT,1487,GT,65,2015-06-01,50.0,False,3.912023005428146,0.41862608042742044,3.4933969250007255
GT,1488,GT,66,2015-07-01,41.0,False,3.713572066704308,0.2242660956259419,3.489305971078366
GT,1489,GT,67,2015-08-01,97.0,False,4.574710978503383,1.142127540390394,3.4325834381129887
GT,1490,GT,68,2015-09-01,37.0,False,3.6109179126442243,0.2807315952200491,3.3301863174241753
GT,1491,GT,69,2015-10-01,13.0,False,2.5649493574615367,-0.643157701876476,3.2081070593380128
GT,1492,GT,70,2015-11-01,11.0,False,2.3978952727983707,-0.6991217013025528,3.0970169741009235
GT,1493,GT,71,2015-12-01,7.0,False,1.9459101490553132,-1.070957927872742,3.016868076928055
GT,1494,GT,72,2016-01-01,16.0,False,2.772588722239781,-0.20337163243973055,2.9759603546795117
GT,1495,GT,73,2016-02-01,29.0,False,3.367295829986474,0.402551334568956,2.964744495417518
GT,1496,GT,74,2016-03-01,16.0,False,2.772588722239781,-0.19769293775718744,2.9702816599969686
GT,1497,GT,75,2016-04-01,25.0,False,3.2188758248682006,0.232533626685957,2.9863421981822436
GT,1498,GT,76,2016-05-01,25.0,False,3.2188758248682006,0.2154742474264313,3.0034015774417693
GT,1499,GT,77,2016-06-01,23.0,False,3.1354942159291497,0.1196833902404113,3.0158108256887384
GT,1500,GT,78,2016-07-01,27.0,False,3.295836866004329,0.274324657710876,3.021512208293453
GT,1501,GT,79,2016-08-01,23.0,False,3.1354942159291497,0.11505150213226134,3.0204427137968883
GT,1502,GT,80,2016-09-01,21.0,False,3.044522437723423,0.027411029354889482,3.0171114083685335
GT,1503,GT,81,2016-10-01,23.0,False,3.1354942159291497,0.11754933271573353,3.017944883213416
GT,1504,GT,82,2016-11-01,16.0,False,2.772588722239781,-0.2572378577860328,3.029826580025814
GT,1505,GT,83,2016-12-01,7.0,False,1.9459101490553132,-1.1156889469899542,3.0615990960452675
GT,1506,GT,84,2017-01-01,18.0,False,2.8903717578961645,-0.22744597298538727,3.117817730881552
GT,1507,GT,85,2017-02-01,33.0,False,3.4965075614664802,0.31206459310520795,3.1844429683612723
GT,1508,GT,86,2017-03-01,50.0,False,3.912023005428146,0.668378479333533,3.243644526094613
GT,1509,GT,87,2017-04-01,41.0,False,3.713572066704308,0.4307788684607976,3.2827931982435103
GT,1510,GT,88,2017-05-01,26.0,False,3.258096538021482,-0.042302882270644826,3.300399420292127
GT,1511,GT,89,2017-06-01,18.0,False,2.8903717578961645,-0.4117815176361397,3.302153275532304
GT,1512,GT,90,2017-07-01,21.0,False,3.044522437723423,-0.24851736149461567,3.2930397992180387
GT,1513,GT,91,2017-08-01,40.0,False,3.6888794541139363,0.41769845280454687,3.2711810013093894
GT,1514,GT,92,2017-09-01,77.0,False,4.343805421853684,1.1132484861121785,3.2305569357415056
GT,1515,GT,93,2017-10-01,20.0,False,2.995732273553991,-0.17637702377562192,3.1721092973296128
GT,1516,GT,94,2017-11-01,18.0,False,2.8903717578961645,-0.22496216442797667,3.115333922324141
GT,1517,GT,95,2017-12-01,7.0,False,1.9459101490553132,-1.130876880857279,3.0767870299125923
GT,1518,GT,96,2018-01-01,16.0,False,2.772588722239781,-0.2966867476355537,3.069275469875335
GT,1519,GT,97,2018-02-01,27.0,False,3.295836866004329,0.20907872202587896,3.08675814397845
GT,1520,GT,98,2018-03-01,19.0,False,2.9444389791664403,-0.17381019569432166,3.118249174860762
GT,1521,GT,99,2018-04-01,30.0,False,3.4011973816621555,0.24495005113396928,3.156247330528186
GT,1522,GT,100,2018-05-01,31.0,False,3.4339872044851463,0.24363266209341505,3.190354542391731
GT,1523,GT,101,2018-06-01,25.0,False,3.2188758248682006,0.0046205821535614255,3.214255242714639
GT,1524,GT,102,2018-07-01,19.0,False,2.9444389791664403,-0.2812554289619378,3.225694408128378
GT,1525,GT,103,2018-08-01,34.0,False,3.5263605246161616,0.3038664996491862,3.2224940249669753
GT,1526,GT,104,2018-09-01,72.0,False,4.276666119016055,1.0788776299342944,3.197788489081761
GT,1527,GT,105,2018-10-01,24.0,False,3.1780538303479458,0.028277192363061143,3.1497766379848846
GT,1528,GT,106,2018-11-01,17.0,False,2.833213344056216,-0.26142525896452184,3.094638603020738
GT,1529,GT,107,2018-12-01,7.0,False,1.9459101490553132,-1.1031156530177826,3.049025802073096
GT,1530,GT,108,2019-01-01,26.0,False,3.258096538021482,0.2328639726451578,3.0252325653763243
GT,1531,GT,109,2019-02-01,18.0,False,2.8903717578961645,-0.12679620438499706,3.0171679622811616
GT,1532,GT,110,2019-03-01,16.0,False,2.772588722239781,-0.25003340610931835,3.0226221283490995
GT,1533,GT,111,2019-04-01,22.0,False,3.091042453358316,0.053770524289770805,3.0372719290685453
GT,1534,GT,112,2019-05-01,27.0,False,3.295836866004329,0.24320985951157947,3.0526270064927497
GT,1535,GT,113,2019-06-01,31.0,False,3.4339872044851463,0.3728940264053531,3.061093178079793
GT,1536,GT,114,2019-07-01,17.0,False,2.833213344056216,-0.2259164148900652,3.0591297589462814
GT,1537,GT,115,2019-08-01,28.0,False,3.332204510175204,0.2827935455262929,3.049410964648911
GT,1538,GT,116,2019-09-01,19.0,False,2.9444389791664403,-0.08640675799643516,3.0308457371628754
GT,1539,GT,117,2019-10-01,23.0,False,3.1354942159291497,0.12843797170700588,3.007056244222144
GT,1540,GT,118,2019-11-01,31.0,False,3.4339872044851463,0.4537626635577361,2.98022454092741
GT,1541,GT,119,2019-12-01,13.0,False,2.5649493574615367,-0.38972395777961566,2.9546733152411524
GT,1542,GT,120,2020-01-01,13.0,False,2.5649493574615367,-0.377338608723607,2.9422879661851438
GT,1543,GT,121,2020-02-01,18.0,False,2.8903717578961645,-0.058086735588665395,2.94845849348483
GT,1544,GT,122,2020-03-01,21.0,False,3.044522437723423,0.07223651766982853,2.9722859200535945
GT,1545,GT,123,2020-04-01,13.0,False,2.5649493574615367,-0.4469537990834711,3.011903156545008
GT,1546,GT,124,2020-05-01,32.0,False,3.4657359027997265,0.39908884722592086,3.0666470555738057
GT,1547,GT,125,2020-06-01,24.0,False,3.1780538303479458,0.04964859057794868,3.128405239769997
GT,1548,GT,126,2020-07-01,18.0,False,2.8903717578961645,-0.3053450546545253,3.19571681255069
GT,1549,GT,127,2020-08-01,24.0,False,3.1780538303479458,-0.08989452349467841,3.267948353842624
GT,1550,GT,128,2020-09-01,24.0,False,3.1780538303479458,-0.16132352898035274,3.3393773593282985
GT,1551,GT,129,2020-10-01,32.0,False,3.4657359027997265,0.06295282016775872,3.402783082631968
GT,1552,GT,130,2020-11-01,100.0,False,4.605170185988092,1.1569141340932072,3.4482560518948846
GT,1553,GT,131,2020-12-01,27.0,False,3.295836866004329,-0.17109914292343387,3.466936008927763
GT,1554,GT,132,2021-01-01,19.0,False,2.9444389791664403,-0.5248056186097654,3.4692445977762056
GT,1555,GT,133,2021-02-01,40.0,False,3.6888794541139363,0.2261276440101776,3.4627518101037587
GT,1556,GT,134,2021-03-01,39.0,False,3.6635616461296463,0.21728076886584313,3.446280877263803
GT,1557,GT,135,2021-04-01,21.0,False,3.044522437723423,-0.3779013869531336,3.4224238246765566
GT,1558,GT,136,2021-05-01,25.0,False,3.2188758248682006,-0.17851819904179678,3.3973940239099973
GT,1559,GT,137,2021-06-01,22.0,False,3.091042453358316,-0.28006403672457214,3.371106490082888
GT,1560,GT,138,2021-07-01,51.0,False,3.9318256327243257,0.5913246977276989,3.340500934996627
GT,1561,GT,139,2021-08-01,49.0,False,3.8918202981106265,0.5939709616034246,3.297849336507202
GT,1562,GT,140,2021-09-01,23.0,False,3.1354942159291497,-0.10978486817024713,3.245279084099397
GT,1563,GT,141,2021-10-01,30.0,False,3.4011973816621555,0.206380298377435,3.1948170832847205
GT,1564,GT,142,2021-11-01,20.0,False,2.995732273553991,-0.16092821821785508,3.156660491771846
GT,1565,GT,143,2021-12-01,4.0,False,1.3862943611198906,-1.7581517777891797,3.1444461389090703
GT,1566,GT,144,2022-01-01,26.0,False,3.258096538021482,0.0889678209470901,3.169128717074392
GT,1567,GT,145,2022-02-01,29.0,False,3.367295829986474,0.15493544097048373,3.2123603890159904
GT,1568,GT,146,2022-03-01,49.0,False,3.8918202981106265,0.6345441836127992,3.2572761144978273
GT,1569,GT,147,2022-04-01,34.0,False,3.5263605246161616,0.23676741398279377,3.289593110633368
GT,1570,GT,148,2022-05-01,29.0,False,3.367295829986474,0.06169149905684668,3.3056043309296275
GT,1571,GT,149,2022-06-01,22.0,False,3.091042453358316,-0.21450639910168245,3.3055488524599985
GT,1572,GT,150,2022-07-01,21.0,False,3.044522437723423,-0.2461715062253984,3.2906939439488214
GT,1573,GT,151,2022-08-01,38.0,False,3.6375861597263857,0.37885439225764506,3.2587317674687406
GT,1574,GT,152,2022-09-01,36.0,False,3.58351893845611,0.38026731180079887,3.203251626655311
GT,1575,GT,153,2022-10-01,32.0,False,3.4657359027997265,0.3415788377846751,3.1241570650150514
GT,1576,GT,154,2022-11-01,25.0,False,3.2188758248682006,0.1911864102837053,3.0276894145844953
GT,1577,GT,155,2022-12-01,7.0,False,1.9459101490553132,-0.9798728389746085,2.9257829880299218
GT,1578,GT,156,2023-01-01,11.0,False,2.3978952727983707,-0.4356632653906325,2.833558538189003
GT,1579,GT,157,2023-02-01,26.0,True,3.258096538021482,0.5082909341049819,2.7498056039165
HN,1580,HN,0,2010-01-01,0.0,False,-4.605170185988091,-2.337984318343592,-2.267185867644499
HN,1581,HN,1,2010-02-01,100.0,False,4.605170185988092,7.123733649460012,-2.51856346347192
HN,1582,HN,2,2010-03-01,0.0,False,-4.605170185988091,-1.7962627213830227,-2.8089074646050682
HN,1583,HN,3,2010-04-01,0.0,False,-4.605170185988091,-1.5467148037960885,-3.0584553821920024
HN,1584,HN,4,2010-05-01,0.0,False,-4.605170185988091,-1.3877877465842592,-3.2173824394038317
HN,1585,HN,5,2010-06-01,0.0,False,-4.605170185988091,-1.343527746513156,-3.261642439474935
HN,1586,HN,6,2010-07-01,0.0,False,-4.605170185988091,-1.414851204571998,-3.190318981416093
HN,1587,HN,7,2010-08-01,20.0,False,2.995732273553991,6.020620066900629,-3.0248877933466383
HN,1588,HN,8,2010-09-01,0.0,False,-4.605170185988091,-1.7947647291926487,-2.810405456795442
HN,1589,HN,9,2010-10-01,0.0,False,-4.605170185988091,-2.1135853004783964,-2.4915848855096945
HN,1590,HN,10,2010-11-01,0.0,False,-4.605170185988091,-2.562118447264957,-2.043051738723134
HN,1591,HN,11,2010-12-01,0.0,False,-4.605170185988091,-3.1305120886439526,-1.4746580973441383
HN,1592,HN,12,2011-01-01,7.0,False,1.9459101490553132,2.784868165457481,-0.8389580164021675
HN,1593,HN,13,2011-02-01,21.0,False,3.044522437723423,3.2852031901275036,-0.2406807524040807
HN,1594,HN,14,2011-03-01,23.0,False,3.1354942159291497,2.8736353083615946,0.26185890756755514
HN,1595,HN,15,2011-04-01,0.0,False,-4.605170185988091,-5.27026974892039,0.6650995629322984
HN,1596,HN,16,2011-05-01,16.0,False,2.772588722239781,1.7592149873240472,1.013373734915734
HN,1597,HN,17,2011-06-01,9.0,False,2.1972245773362196,0.9340484617414457,1.2631761155947738
HN,1598,HN,18,2011-07-01,5.0,False,1.6094379124341003,0.20911626559903618,1.400321646835064
HN,1599,HN,19,2011-08-01,10.0,False,2.302585092994046,0.8763923481294376,1.4261927448646083
HN,1600,HN,20,2011-09-01,21.0,False,3.044522437723423,1.6988653407186953,1.3456570970047277
HN,1601,HN,21,2011-10-01,11.0,False,2.3978952727983707,1.219706343086136,1.1781889297122348
HN,1602,HN,22,2011-11-01,9.0,False,2.1972245773362196,1.225647685546965,0.9715768917892547
HN,1603,HN,23,2011-12-01,0.0,False,-4.605170185988091,-5.399108257077438,0.793938071089347
HN,1604,HN,24,2012-01-01,0.0,False,-4.605170185988091,-5.338987202879945,0.7338170168918539
HN,1605,HN,25,2012-02-01,13.0,False,2.5649493574615367,1.775176216603377,0.7897731408581598
HN,1606,HN,26,2012-03-01,29.0,False,3.367295829986474,2.4959130953848243,0.87138273460165
HN,1607,HN,27,2012-04-01,8.0,False,2.0794415416798357,1.161633181667403,0.9178083600124327
HN,1608,HN,28,2012-05-01,14.0,False,2.6390573296152584,1.7292461990448955,0.9098111305703629
HN,1609,HN,29,2012-06-01,10.0,False,2.302585092994046,1.4550723802109606,0.8475127127830853
HN,1610,HN,30,2012-07-01,0.0,False,-4.605170185988091,-5.3650257291304175,0.7598555431423263
HN,1611,HN,31,2012-08-01,13.0,False,2.5649493574615367,1.8649160929848754,0.7000332644766613
HN,1612,HN,32,2012-09-01,7.0,False,1.9459101490553132,1.3140877249261544,0.6318224241291587
HN,1613,HN,33,2012-10-01,13.0,False,2.5649493574615367,2.0148678531355686,0.5500815043259681
HN,1614,HN,34,2012-11-01,11.0,False,2.3978952727983707,1.9263248234230286,0.47157044937534204
HN,1615,HN,35,2012-12-01,0.0,False,-4.605170185988091,-5.051800520459216,0.446630334471125
HN,1616,HN,36,2013-01-01,0.0,False,-4.605170185988091,-5.162877834518969,0.557707648530879
HN,1617,HN,37,2013-02-01,17.0,False,2.833213344056216,2.0301611389250374,0.8030522051311786
HN,1618,HN,38,2013-03-01,15.0,False,2.70805020110221,1.6131843471622611,1.094865853939949
HN,1619,HN,39,2013-04-01,11.0,False,2.3978952727983707,1.0187088091911716,1.379186463607199
HN,1620,HN,40,2013-05-01,8.0,False,2.0794415416798357,0.4505032331108598,1.628938308568976
HN,1621,HN,41,2013-06-01,8.0,False,2.0794415416798357,0.2454173982653236,1.8340241434145121
HN,1622,HN,42,2013-07-01,11.0,False,2.3978952727983707,0.4060401628468151,1.9918551099515556
HN,1623,HN,43,2013-08-01,10.0,False,2.302585092994046,0.19865245303510415,2.1039326399589418
HN,1624,HN,44,2013-09-01,8.0,False,2.0794415416798357,-0.09908395958311811,2.178525501262954
